season,week,game_id,game_date,season_type,posteam,home_team,away_team,passer_player_name,receiver_player_name,passing_yards,pass_touchdown,first_down
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,D.Stallworth,9,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,14,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,B.Watson,4,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,B.Watson,6,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,4,1,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,W.Welker,12,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,9,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,K.Faulk,1,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,17,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,K.Faulk,6,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,W.Welker,3,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,12,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,14,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,15,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,55,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,W.Welker,10,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,W.Welker,3,1,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,R.Moss,5,0,0
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,D.Stallworth,33,0,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,K.Faulk,13,1,1
2007,9,2007_09_NE_IND,2007-11-04,REG,NE,IND,NE,T.Brady,W.Welker,10,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,J.Gaffney,7,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,7,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,B.Watson,15,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,43,1,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,D.Stallworth,14,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,J.Gaffney,31,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,9,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,16,1,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,B.Watson,25,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,15,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,K.Faulk,8,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,D.Stallworth,11,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,K.Faulk,10,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,6,1,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,9,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,5,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,7,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,12,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,11,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,5,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,4,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,17,1,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,D.Stallworth,6,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,D.Stallworth,20,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,J.Gaffney,6,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,H.Evans,6,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,B.Watson,3,1,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,13,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,D.Stallworth,5,0,0
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,W.Welker,24,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,T.Brady,R.Moss,3,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,M.Cassel,H.Evans,4,0,1
2007,11,2007_11_NE_BUF,2007-11-18,REG,NE,BUF,NE,M.Cassel,K.Eckel,6,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,D.Stallworth,8,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,J.Gaffney,7,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,R.Moss,7,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,J.Gaffney,32,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,9,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,K.Faulk,9,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,R.Moss,7,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,R.Moss,10,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,J.Gaffney,6,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,R.Moss,11,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,J.Gaffney,7,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,D.Stallworth,31,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,6,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,K.Faulk,9,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,6,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,7,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,R.Moss,8,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,B.Watson,5,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,J.Gaffney,19,1,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,7,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,11,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,42,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,7,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,12,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,B.Watson,6,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,D.Stallworth,13,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,K.Faulk,12,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,13,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,D.Stallworth,2,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,16,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,10,0,1
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,W.Welker,3,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,B.Watson,6,0,0
2007,12,2007_12_PHI_NE,2007-11-25,REG,NE,NE,PHI,T.Brady,J.Gaffney,16,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,W.Welker,5,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,W.Welker,7,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,D.Stallworth,42,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,D.Stallworth,18,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,D.Stallworth,8,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,W.Welker,6,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,R.Moss,6,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,B.Watson,3,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,L.Maroney,36,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,K.Brady,6,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,R.Moss,6,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,R.Moss,3,1,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,L.Maroney,43,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,R.Moss,19,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,B.Watson,23,0,1
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,K.Faulk,9,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,K.Faulk,9,0,0
2007,13,2007_13_NE_BAL,2007-12-03,REG,NE,BAL,NE,T.Brady,J.Gaffney,8,1,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,K.Faulk,4,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,K.Faulk,6,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,16,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,9,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,4,1,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,63,1,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,B.Watson,6,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,B.Watson,4,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,B.Watson,15,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,13,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,32,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,4,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,22,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,D.Stallworth,9,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,K.Brady,7,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,56,1,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,B.Watson,8,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,5,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,13,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,5,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,4,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,3,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,2,1,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,22,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,11,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,7,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,15,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,W.Welker,8,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,K.Faulk,5,0,1
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,6,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,J.Gaffney,3,0,0
2007,14,2007_14_PIT_NE,2007-12-09,REG,NE,NE,PIT,T.Brady,R.Moss,12,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,R.Moss,5,0,0
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,W.Welker,5,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,R.Moss,12,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,K.Faulk,8,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,R.Moss,11,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,R.Moss,5,0,0
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,K.Faulk,5,0,0
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,J.Gaffney,4,0,0
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,W.Welker,9,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,J.Gaffney,4,0,0
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,K.Faulk,6,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,W.Welker,16,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,R.Moss,46,0,1
2007,15,2007_15_NYJ_NE,2007-12-16,REG,NE,NE,NYJ,T.Brady,H.Evans,4,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,W.Welker,7,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,K.Faulk,9,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,D.Stallworth,9,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,D.Stallworth,16,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,J.Gaffney,5,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,J.Gaffney,6,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,R.Moss,11,1,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,W.Welker,9,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,J.Gaffney,9,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,R.Moss,1,1,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,W.Welker,8,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,R.Moss,11,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,J.Gaffney,14,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,J.Gaffney,48,1,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,W.Welker,5,0,0
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,W.Welker,20,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,R.Moss,11,0,1
2007,16,2007_16_MIA_NE,2007-12-23,REG,NE,NE,MIA,T.Brady,R.Moss,16,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,R.Moss,14,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,14,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,8,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,R.Moss,5,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,11,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,D.Stallworth,13,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,19,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,11,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,R.Moss,4,1,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,8,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,13,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,-1,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,4,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,R.Moss,7,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,5,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,B.Watson,21,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,D.Stallworth,2,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,B.Watson,3,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,4,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,B.Watson,15,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,28,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,4,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,8,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,6,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,10,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,B.Watson,-1,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,R.Moss,65,1,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,D.Stallworth,17,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,9,0,0
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,K.Faulk,13,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,W.Welker,12,0,1
2007,17,2007_17_NE_NYG,2007-12-29,REG,NE,NYG,NE,T.Brady,R.Moss,5,0,0
